playlist_name,added_at,track_name,artist_id,artist,album,album_type,release_date,duration_ms,duration_min,popularity,is_explicit,genres,track_id,track_url,preview_url
Elise’s Playlist,2024-05-08T16:56:28Z,Splish Splash,0EodhzA6yW1bIdD5B4tcmJ,Bobby Darin,You've Got Mail,compilation,1998-12-01,131693,2.19,25,False,"big band, adult standards, swing music, doo-wop",5CbdJQZYNcxftR45ZTDZ9W,https://open.spotify.com/track/5CbdJQZYNcxftR45ZTDZ9W,
Elise’s Playlist,2024-05-08T16:56:28Z,Dummy Song,19eLuQmk9aCobbVDHc6eek,Louis Armstrong,You've Got Mail,compilation,1998-12-01,139200,2.32,27,False,"jazz, swing music, big band, vocal jazz, jazz blues",5D0Q1iejgyhRCV0WRO2ISE,https://open.spotify.com/track/5D0Q1iejgyhRCV0WRO2ISE,
Elise’s Playlist,2024-05-08T16:56:28Z,Remember,3RTzAwFprBqiskp550eSJX,Harry Nilsson,You've Got Mail,compilation,1998-12-01,242466,4.04,28,False,"baroque pop, singer-songwriter",55C3CKsg0rfXL9nMRAJEVE,https://open.spotify.com/track/55C3CKsg0rfXL9nMRAJEVE,
Elise’s Playlist,2024-05-08T16:56:28Z,Dream,0JDkhL4rjiPNEp92jAgJnS,Roy Orbison,You've Got Mail,compilation,1998-12-01,131666,2.19,27,False,rockabilly,0pfhMxKpLYmSdrOd9O8bTU,https://open.spotify.com/track/0pfhMxKpLYmSdrOd9O8bTU,
Elise’s Playlist,2024-05-08T16:56:28Z,Rockin' Robin,4SLfKHcufUqU46DiTAHIsj,Bobby Day,You've Got Mail,compilation,1998-12-01,155506,2.59,25,False,doo-wop,0DqUb1dBvJWGc9HHnqT5Nr,https://open.spotify.com/track/0DqUb1dBvJWGc9HHnqT5Nr,
Elise’s Playlist,2024-05-08T16:56:28Z,Signed Sealed Delivered I'm Yours,7guDJrEfX3qb6FEbdPA5qi,Stevie Wonder,You've Got Mail,compilation,1998-12-01,158266,2.64,30,False,"motown, classic soul, soul",3pQAy5EVacSsDLZhMIytSk,https://open.spotify.com/track/3pQAy5EVacSsDLZhMIytSk,
Elise’s Playlist,2024-05-08T16:56:28Z,Over The Rainbow,3RTzAwFprBqiskp550eSJX,Harry Nilsson,You've Got Mail,compilation,1998-12-01,211306,3.52,31,False,"baroque pop, singer-songwriter",2QwcMM8N0JDDnvfenw7H9e,https://open.spotify.com/track/2QwcMM8N0JDDnvfenw7H9e,
Elise’s Playlist,2024-05-08T16:56:28Z,Anyone at All,319yZVtYM9MBGqmSQnMyY6,Carole King,You've Got Mail,compilation,1998-12-01,189226,3.15,27,False,"singer-songwriter, folk rock",6QSCQqq3IBiws1fvHEBJe1,https://open.spotify.com/track/6QSCQqq3IBiws1fvHEBJe1,
Elise’s Playlist,2024-05-08T16:56:28Z,I'm Gonna Sit Right Down And Write Myself A Letter,7ceeHyhYS3BEfprSJX9WwT,Billy Williams,You've Got Mail,compilation,1998-12-01,127506,2.13,25,False,adult standards,6QctzrZIzErXZXJqUv54hL,https://open.spotify.com/track/6QctzrZIzErXZXJqUv54hL,
Elise’s Playlist,2024-05-08T16:56:28Z,Spiderwebs,0cQbJU1aAzvbEmTuljWLlF,No Doubt,Tragic Kingdom,album,1995-10-10,266760,4.45,64,False,,4ZD6SiaJi75smnel0d7jl3,https://open.spotify.com/track/4ZD6SiaJi75smnel0d7jl3,
Elise’s Playlist,2024-05-08T16:56:28Z,Shout,4bthk9UfsYUYdcFyqxmSUU,Tears For Fears,Songs From The Big Chair,album,1985-02-25,393666,6.56,75,False,"new wave, synthpop",2gQaQUhDCNGfBVXTvxAmXQ,https://open.spotify.com/track/2gQaQUhDCNGfBVXTvxAmXQ,
Elise’s Playlist,2024-05-08T16:56:28Z,Everybody Wants To Rule The World,4bthk9UfsYUYdcFyqxmSUU,Tears For Fears,Songs From The Big Chair (Super Deluxe Edition),album,1985-02-25,251488,4.19,87,False,"new wave, synthpop",4RvWPyQ5RL0ao9LPZeSouE,https://open.spotify.com/track/4RvWPyQ5RL0ao9LPZeSouE,
Elise’s Playlist,2024-05-08T16:57:39Z,Rock Lobster,3gdbcIdNypBsYNu3iiCjtN,The B-52's,The B-52's,album,1979-07-11,409400,6.82,63,False,"new wave, post-punk",2Q5wSOwq6BDSu7sSVMNrtT,https://open.spotify.com/track/2Q5wSOwq6BDSu7sSVMNrtT,
Elise’s Playlist,2024-05-08T16:58:02Z,Take A Chance On Me,0LcJLqbBmaGUft1e9Mm8HV,ABBA,The Album,album,1977,243933,4.07,76,False,,5BckPAYcKEJuYs1eV1BHHe,https://open.spotify.com/track/5BckPAYcKEJuYs1eV1BHHe,
Elise’s Playlist,2024-05-08T16:58:06Z,American Pie,1gRNBaI4yn6wCCTvRhGWh8,Don McLean,American Pie,album,1971,516893,8.61,78,False,,1fDsrQ23eTAVFElUMaf38X,https://open.spotify.com/track/1fDsrQ23eTAVFElUMaf38X,
Elise’s Playlist,2024-05-08T16:58:09Z,Piano Man,6zFYqv1mOsgBRQbae3JJ9e,Billy Joel,Piano Man (Legacy Edition),album,1973-11-07,339000,5.65,84,False,soft rock,70C4NyhjD5OZUMzvWZ3njJ,https://open.spotify.com/track/70C4NyhjD5OZUMzvWZ3njJ,
Elise’s Playlist,2024-05-08T16:58:13Z,I'm Gonna Be (500 Miles),1A92IAcd7A6npCA33oGM5i,The Proclaimers,Sunshine on Leith,album,1988-01-01,219466,3.66,75,False,celtic rock,67iAlVNDDdddxqSD2EZhFs,https://open.spotify.com/track/67iAlVNDDdddxqSD2EZhFs,
Elise’s Playlist,2024-05-08T16:58:30Z,One Week,0dEvJpkqhrcn64d3oI8v79,Barenaked Ladies,Stunt (20th Anniversary Edition),album,1998-07-07,169760,2.83,69,False,,29hBRadFZf9QTGRHZmxm65,https://open.spotify.com/track/29hBRadFZf9QTGRHZmxm65,
Elise’s Playlist,2024-05-08T16:58:36Z,"If I Had $1,000,000",0dEvJpkqhrcn64d3oI8v79,Barenaked Ladies,Gordon,album,1992-07-28,266733,4.45,57,False,,0KeDuUqEX3P0cKzRD5pEom,https://open.spotify.com/track/0KeDuUqEX3P0cKzRD5pEom,
Elise’s Playlist,2024-05-08T16:58:42Z,Pinch Me,0dEvJpkqhrcn64d3oI8v79,Barenaked Ladies,Maroon,album,2000-09-01,285160,4.75,60,False,,2RQ3fWFZJJe4G5KkHEACww,https://open.spotify.com/track/2RQ3fWFZJJe4G5KkHEACww,
Elise’s Playlist,2024-05-08T16:58:48Z,It's All Been Done,0dEvJpkqhrcn64d3oI8v79,Barenaked Ladies,Stunt (20th Anniversary Edition),album,1998-07-07,206000,3.43,57,False,,1VBRdl1sT4DGckQaTzKEB9,https://open.spotify.com/track/1VBRdl1sT4DGckQaTzKEB9,
Elise’s Playlist,2024-05-08T16:58:50Z,Falling for the First Time,0dEvJpkqhrcn64d3oI8v79,Barenaked Ladies,Maroon,album,2000-09-01,219240,3.65,40,False,,4ayqQsYzF19hXkhtG2a6sd,https://open.spotify.com/track/4ayqQsYzF19hXkhtG2a6sd,
Elise’s Playlist,2024-05-08T16:59:02Z,Lovers in a Dangerous Time,0dEvJpkqhrcn64d3oI8v79,"Barenaked Ladies, Ben Grosse",Disc One: All Their Greatest Hits 1991 - 2001,compilation,2001-11-13,246800,4.11,51,False,,6G0M1Wsz6zQQoJig92kbkY,https://open.spotify.com/track/6G0M1Wsz6zQQoJig92kbkY,
Elise’s Playlist,2024-05-08T16:59:10Z,Brian Wilson,0dEvJpkqhrcn64d3oI8v79,Barenaked Ladies,Gordon,album,1992-07-28,287773,4.8,51,False,,2Eky0Rjbrv0YmNy3wrMtSM,https://open.spotify.com/track/2Eky0Rjbrv0YmNy3wrMtSM,
Elise’s Playlist,2024-05-08T16:59:18Z,The Old Apartment,0dEvJpkqhrcn64d3oI8v79,Barenaked Ladies,Born on a Pirate Ship (Enhanced Edition),album,1996-03-15,209960,3.5,53,False,,5HjviQMuDBIvcyNXJtka23,https://open.spotify.com/track/5HjviQMuDBIvcyNXJtka23,
Elise’s Playlist,2024-05-08T16:59:49Z,God Only Knows - Remastered 1996,3oDbviiivRWhXwIE8hxkVV,The Beach Boys,Pet Sounds,album,1966-05-16,174906,2.92,65,False,baroque pop,17QTsL4K9B9v4rI8CAIdfC,https://open.spotify.com/track/17QTsL4K9B9v4rI8CAIdfC,
Elise’s Playlist,2024-05-08T16:59:59Z,California Dreamin' - Remastered 2007,3oDbviiivRWhXwIE8hxkVV,The Beach Boys,The Warmth Of The Sun,compilation,2007-01-01,204373,3.41,64,False,baroque pop,4MHzXgBy7hexDe2Bto11hP,https://open.spotify.com/track/4MHzXgBy7hexDe2Bto11hP,
Elise’s Playlist,2024-05-08T17:00:56Z,Now And Then,3WrFJ7ztbogyGnTHbHJFl2,The Beatles,The Beatles 1967 – 1970 (2023 Edition),album,2023-11-10,248640,4.14,52,False,"classic rock, psychedelic rock",7eT64Q8X2RsgMm4lqtWK4n,https://open.spotify.com/track/7eT64Q8X2RsgMm4lqtWK4n,
Elise’s Playlist,2024-05-08T17:01:19Z,Come Together - Remastered 2009,3WrFJ7ztbogyGnTHbHJFl2,The Beatles,Abbey Road (Remastered),album,1969-09-26,259946,4.33,78,False,"classic rock, psychedelic rock",2EqlS6tkEnglzr7tkKAAYD,https://open.spotify.com/track/2EqlS6tkEnglzr7tkKAAYD,
Elise’s Playlist,2024-05-08T17:01:19Z,Something - Remastered 2009,3WrFJ7ztbogyGnTHbHJFl2,The Beatles,Abbey Road (Remastered),album,1969-09-26,182293,3.04,75,False,"classic rock, psychedelic rock",0pNeVovbiZHkulpGeOx1Gj,https://open.spotify.com/track/0pNeVovbiZHkulpGeOx1Gj,
Elise’s Playlist,2024-05-08T17:01:19Z,Maxwell's Silver Hammer - Remastered 2009,3WrFJ7ztbogyGnTHbHJFl2,The Beatles,Abbey Road (Remastered),album,1969-09-26,207920,3.47,58,False,"classic rock, psychedelic rock",2S8xyNRJX1XQdo3qnTuovI,https://open.spotify.com/track/2S8xyNRJX1XQdo3qnTuovI,
Elise’s Playlist,2024-05-08T17:01:19Z,Oh! Darling - Remastered 2009,3WrFJ7ztbogyGnTHbHJFl2,The Beatles,Abbey Road (Remastered),album,1969-09-26,207240,3.45,69,False,"classic rock, psychedelic rock",2mxByJWOajjiVsLWjNXvDJ,https://open.spotify.com/track/2mxByJWOajjiVsLWjNXvDJ,
Elise’s Playlist,2024-05-08T17:01:19Z,Octopus's Garden - Remastered 2009,3WrFJ7ztbogyGnTHbHJFl2,The Beatles,Abbey Road (Remastered),album,1969-09-26,170720,2.85,65,False,"classic rock, psychedelic rock",0suLngfo7rJoetk7Ub6N8l,https://open.spotify.com/track/0suLngfo7rJoetk7Ub6N8l,
Elise’s Playlist,2024-05-08T17:01:19Z,I Want You (She's So Heavy) - Remastered 2009,3WrFJ7ztbogyGnTHbHJFl2,The Beatles,Abbey Road (Remastered),album,1969-09-26,467320,7.79,63,False,"classic rock, psychedelic rock",3Z25k4ZF6QENy2d9YatsM5,https://open.spotify.com/track/3Z25k4ZF6QENy2d9YatsM5,
Elise’s Playlist,2024-05-08T17:01:19Z,Here Comes The Sun - Remastered 2009,3WrFJ7ztbogyGnTHbHJFl2,The Beatles,Abbey Road (Remastered),album,1969-09-26,185733,3.1,82,False,"classic rock, psychedelic rock",6dGnYIeXmHdcikdzNNDMm2,https://open.spotify.com/track/6dGnYIeXmHdcikdzNNDMm2,
Elise’s Playlist,2024-05-08T17:01:19Z,Because - Remastered 2009,3WrFJ7ztbogyGnTHbHJFl2,The Beatles,Abbey Road (Remastered),album,1969-09-26,165666,2.76,58,False,"classic rock, psychedelic rock",1rxoyGj1QuPoVi8fOft1Kt,https://open.spotify.com/track/1rxoyGj1QuPoVi8fOft1Kt,
Elise’s Playlist,2024-05-08T17:01:19Z,You Never Give Me Your Money - Remastered 2009,3WrFJ7ztbogyGnTHbHJFl2,The Beatles,Abbey Road (Remastered),album,1969-09-26,242973,4.05,58,False,"classic rock, psychedelic rock",1jOLTO379yIu9aMnCkpMQl,https://open.spotify.com/track/1jOLTO379yIu9aMnCkpMQl,
Elise’s Playlist,2024-05-08T17:01:19Z,Sun King - Remastered 2009,3WrFJ7ztbogyGnTHbHJFl2,The Beatles,Abbey Road (Remastered),album,1969-09-26,146266,2.44,56,False,"classic rock, psychedelic rock",4nwKdZID1ht0lDBJ5h2p87,https://open.spotify.com/track/4nwKdZID1ht0lDBJ5h2p87,
Elise’s Playlist,2024-05-08T17:01:19Z,Mean Mr Mustard - Remastered 2009,3WrFJ7ztbogyGnTHbHJFl2,The Beatles,Abbey Road (Remastered),album,1969-09-26,66533,1.11,54,False,"classic rock, psychedelic rock",4JOyMhad5dD81uGYLGgKrS,https://open.spotify.com/track/4JOyMhad5dD81uGYLGgKrS,
Elise’s Playlist,2024-05-08T17:01:19Z,Polythene Pam - Remastered 2009,3WrFJ7ztbogyGnTHbHJFl2,The Beatles,Abbey Road (Remastered),album,1969-09-26,72640,1.21,54,False,"classic rock, psychedelic rock",1FTCA6wQwulQFokDddKE68,https://open.spotify.com/track/1FTCA6wQwulQFokDddKE68,
Elise’s Playlist,2024-05-08T17:01:19Z,She Came In Through The Bathroom Window - Remastered 2009,3WrFJ7ztbogyGnTHbHJFl2,The Beatles,Abbey Road (Remastered),album,1969-09-26,118626,1.98,57,False,"classic rock, psychedelic rock",2jtUGFsqanQ82zqDlhiKIp,https://open.spotify.com/track/2jtUGFsqanQ82zqDlhiKIp,
Elise’s Playlist,2024-05-08T17:01:19Z,Golden Slumbers - Remastered 2009,3WrFJ7ztbogyGnTHbHJFl2,The Beatles,Abbey Road (Remastered),album,1969-09-26,91760,1.53,66,False,"classic rock, psychedelic rock",01SfTM5nfCou5gQL70r6gs,https://open.spotify.com/track/01SfTM5nfCou5gQL70r6gs,
Elise’s Playlist,2024-05-08T17:01:19Z,Carry That Weight - Remastered 2009,3WrFJ7ztbogyGnTHbHJFl2,The Beatles,Abbey Road (Remastered),album,1969-09-26,96466,1.61,59,False,"classic rock, psychedelic rock",5eZrW59C3UgBhkqNlowEID,https://open.spotify.com/track/5eZrW59C3UgBhkqNlowEID,
Elise’s Playlist,2024-05-08T17:01:19Z,The End - Remastered 2009,3WrFJ7ztbogyGnTHbHJFl2,The Beatles,Abbey Road (Remastered),album,1969-09-26,141613,2.36,58,False,"classic rock, psychedelic rock",5aHHf6jrqDRb1fcBmue2kn,https://open.spotify.com/track/5aHHf6jrqDRb1fcBmue2kn,
Elise’s Playlist,2024-05-08T17:01:19Z,Her Majesty - Remastered 2009,3WrFJ7ztbogyGnTHbHJFl2,The Beatles,Abbey Road (Remastered),album,1969-09-26,25986,0.43,28,False,"classic rock, psychedelic rock",6UCFZ9ZOFRxK8oak7MdPZu,https://open.spotify.com/track/6UCFZ9ZOFRxK8oak7MdPZu,
Elise’s Playlist,2024-05-08T17:02:13Z,A Hard Day's Night - Remastered 2009,3WrFJ7ztbogyGnTHbHJFl2,The Beatles,A Hard Day's Night (Remastered),album,1964-07-10,154200,2.57,68,False,"classic rock, psychedelic rock",5J2CHimS7dWYMImCHkEFaJ,https://open.spotify.com/track/5J2CHimS7dWYMImCHkEFaJ,
Elise’s Playlist,2024-05-08T17:02:13Z,I Should Have Known Better - Remastered 2009,3WrFJ7ztbogyGnTHbHJFl2,The Beatles,A Hard Day's Night (Remastered),album,1964-07-10,163080,2.72,58,False,"classic rock, psychedelic rock",3pU1CUgPiFfxPCpscwIwQR,https://open.spotify.com/track/3pU1CUgPiFfxPCpscwIwQR,
Elise’s Playlist,2024-05-08T17:02:13Z,If I Fell - Remastered 2009,3WrFJ7ztbogyGnTHbHJFl2,The Beatles,A Hard Day's Night (Remastered),album,1964-07-10,139466,2.32,64,False,"classic rock, psychedelic rock",1hgvykolO4kBIEozATmpyj,https://open.spotify.com/track/1hgvykolO4kBIEozATmpyj,
Elise’s Playlist,2024-05-08T17:02:13Z,I'm Happy Just To Dance With You - Remastered 2009,3WrFJ7ztbogyGnTHbHJFl2,The Beatles,A Hard Day's Night (Remastered),album,1964-07-10,116373,1.94,55,False,"classic rock, psychedelic rock",0gd50I2gKioJ59C827EdAY,https://open.spotify.com/track/0gd50I2gKioJ59C827EdAY,
Elise’s Playlist,2024-05-08T17:02:13Z,And I Love Her - Remastered 2009,3WrFJ7ztbogyGnTHbHJFl2,The Beatles,A Hard Day's Night (Remastered),album,1964-07-10,149693,2.49,73,False,"classic rock, psychedelic rock",65vdMBskhx3akkG9vQlSH1,https://open.spotify.com/track/65vdMBskhx3akkG9vQlSH1,
Elise’s Playlist,2024-05-08T17:02:13Z,Tell Me Why - Remastered 2009,3WrFJ7ztbogyGnTHbHJFl2,The Beatles,A Hard Day's Night (Remastered),album,1964-07-10,128693,2.14,49,False,"classic rock, psychedelic rock",0Wzp5pWPoX0YoBg002HXL9,https://open.spotify.com/track/0Wzp5pWPoX0YoBg002HXL9,
Elise’s Playlist,2024-05-08T17:02:13Z,Can't Buy Me Love - Remastered 2009,3WrFJ7ztbogyGnTHbHJFl2,The Beatles,A Hard Day's Night (Remastered),album,1964-07-10,131866,2.2,65,False,"classic rock, psychedelic rock",3SdingSsFcZDZAyvcJbgAw,https://open.spotify.com/track/3SdingSsFcZDZAyvcJbgAw,
Elise’s Playlist,2024-05-08T17:02:13Z,Any Time At All - Remastered 2009,3WrFJ7ztbogyGnTHbHJFl2,The Beatles,A Hard Day's Night (Remastered),album,1964-07-10,131280,2.19,49,False,"classic rock, psychedelic rock",70XHAdaMaoLIOVb1hSaeJ4,https://open.spotify.com/track/70XHAdaMaoLIOVb1hSaeJ4,
Elise’s Playlist,2024-05-08T17:02:13Z,I'll Cry Instead - Remastered 2009,3WrFJ7ztbogyGnTHbHJFl2,The Beatles,A Hard Day's Night (Remastered),album,1964-07-10,105986,1.77,46,False,"classic rock, psychedelic rock",01xMiErR26kH1KCif6uEYI,https://open.spotify.com/track/01xMiErR26kH1KCif6uEYI,
Elise’s Playlist,2024-05-08T17:02:13Z,Things We Said Today - Remastered 2009,3WrFJ7ztbogyGnTHbHJFl2,The Beatles,A Hard Day's Night (Remastered),album,1964-07-10,155333,2.59,55,False,"classic rock, psychedelic rock",0voUr8lubIafUVJlauJxYF,https://open.spotify.com/track/0voUr8lubIafUVJlauJxYF,
Elise’s Playlist,2024-05-08T17:02:13Z,When I Get Home - Remastered 2009,3WrFJ7ztbogyGnTHbHJFl2,The Beatles,A Hard Day's Night (Remastered),album,1964-07-10,136640,2.28,45,False,"classic rock, psychedelic rock",4oLQ0imA5IDtNUnhFKY87q,https://open.spotify.com/track/4oLQ0imA5IDtNUnhFKY87q,
Elise’s Playlist,2024-05-08T17:02:13Z,You Can't Do That - Remastered 2009,3WrFJ7ztbogyGnTHbHJFl2,The Beatles,A Hard Day's Night (Remastered),album,1964-07-10,154893,2.58,49,False,"classic rock, psychedelic rock",5b9G4dtK3Tdguuy9BO3Nwo,https://open.spotify.com/track/5b9G4dtK3Tdguuy9BO3Nwo,
Elise’s Playlist,2024-05-08T17:02:13Z,I'll Be Back - Remastered 2009,3WrFJ7ztbogyGnTHbHJFl2,The Beatles,A Hard Day's Night (Remastered),album,1964-07-10,144186,2.4,50,False,"classic rock, psychedelic rock",3lSi6qfnp2YZazTzcOLBZk,https://open.spotify.com/track/3lSi6qfnp2YZazTzcOLBZk,
Elise’s Playlist,2024-05-08T17:02:24Z,Drive My Car - Remastered 2009,3WrFJ7ztbogyGnTHbHJFl2,The Beatles,Rubber Soul (Remastered 2009),album,1965-12-03,148893,2.48,64,False,"classic rock, psychedelic rock",06ypiqmILMdVeaiErMFA91,https://open.spotify.com/track/06ypiqmILMdVeaiErMFA91,
Elise’s Playlist,2024-05-08T17:02:24Z,Norwegian Wood (This Bird Has Flown) - Remastered 2009,3WrFJ7ztbogyGnTHbHJFl2,The Beatles,Rubber Soul (Remastered 2009),album,1965-12-03,124693,2.08,69,False,"classic rock, psychedelic rock",1H7gMYGykdtwZOV6s1N0by,https://open.spotify.com/track/1H7gMYGykdtwZOV6s1N0by,
Elise’s Playlist,2024-05-08T17:02:24Z,You Won't See Me - Remastered 2009,3WrFJ7ztbogyGnTHbHJFl2,The Beatles,Rubber Soul (Remastered 2009),album,1965-12-03,199960,3.33,56,False,"classic rock, psychedelic rock",4LLBKnNCrSRrSjSTuiwjE9,https://open.spotify.com/track/4LLBKnNCrSRrSjSTuiwjE9,
Elise’s Playlist,2024-05-08T17:02:24Z,Nowhere Man - Remastered 2009,3WrFJ7ztbogyGnTHbHJFl2,The Beatles,Rubber Soul (Remastered 2009),album,1965-12-03,163693,2.73,65,False,"classic rock, psychedelic rock",5SUlhldQJtOhUr2GzH5RI7,https://open.spotify.com/track/5SUlhldQJtOhUr2GzH5RI7,
Elise’s Playlist,2024-05-08T17:02:24Z,Think For Yourself - Remastered 2009,3WrFJ7ztbogyGnTHbHJFl2,The Beatles,Rubber Soul (Remastered 2009),album,1965-12-03,138520,2.31,53,False,"classic rock, psychedelic rock",64bKVrkaXQAKx04dLHqCNz,https://open.spotify.com/track/64bKVrkaXQAKx04dLHqCNz,
Elise’s Playlist,2024-05-08T17:02:24Z,The Word - Remastered 2009,3WrFJ7ztbogyGnTHbHJFl2,The Beatles,Rubber Soul (Remastered 2009),album,1965-12-03,163106,2.72,52,False,"classic rock, psychedelic rock",4GBaPHvAyj4V2jeobD9tsy,https://open.spotify.com/track/4GBaPHvAyj4V2jeobD9tsy,
Elise’s Playlist,2024-05-08T17:02:24Z,Michelle - Remastered 2009,3WrFJ7ztbogyGnTHbHJFl2,The Beatles,Rubber Soul (Remastered 2009),album,1965-12-03,162373,2.71,66,False,"classic rock, psychedelic rock",5By7Pzgl6TMuVJG168VWzS,https://open.spotify.com/track/5By7Pzgl6TMuVJG168VWzS,
Elise’s Playlist,2024-05-08T17:02:24Z,What Goes On - Remastered 2009,3WrFJ7ztbogyGnTHbHJFl2,The Beatles,Rubber Soul (Remastered 2009),album,1965-12-03,168573,2.81,52,False,"classic rock, psychedelic rock",19QXdPRZFHI5kNK3tN8Mh7,https://open.spotify.com/track/19QXdPRZFHI5kNK3tN8Mh7,
Elise’s Playlist,2024-05-08T17:02:24Z,Girl - Remastered 2009,3WrFJ7ztbogyGnTHbHJFl2,The Beatles,Rubber Soul (Remastered 2009),album,1965-12-03,151720,2.53,63,False,"classic rock, psychedelic rock",6tQvjqDIK9GXWIC6mejms8,https://open.spotify.com/track/6tQvjqDIK9GXWIC6mejms8,
Elise’s Playlist,2024-05-08T17:02:24Z,I'm Looking Through You - Remastered 2009,3WrFJ7ztbogyGnTHbHJFl2,The Beatles,Rubber Soul (Remastered 2009),album,1965-12-03,146386,2.44,56,False,"classic rock, psychedelic rock",5E3BVY66TEDexFutOO5GeS,https://open.spotify.com/track/5E3BVY66TEDexFutOO5GeS,
Elise’s Playlist,2024-05-08T17:02:24Z,In My Life - Remastered 2009,3WrFJ7ztbogyGnTHbHJFl2,The Beatles,Rubber Soul (Remastered 2009),album,1965-12-03,146333,2.44,77,False,"classic rock, psychedelic rock",3KfbEIOC7YIv90FIfNSZpo,https://open.spotify.com/track/3KfbEIOC7YIv90FIfNSZpo,
Elise’s Playlist,2024-05-08T17:02:24Z,Wait - Remastered 2009,3WrFJ7ztbogyGnTHbHJFl2,The Beatles,Rubber Soul (Remastered 2009),album,1965-12-03,134720,2.25,53,False,"classic rock, psychedelic rock",0CGbof9amBnsNlRhZ8IY2H,https://open.spotify.com/track/0CGbof9amBnsNlRhZ8IY2H,
Elise’s Playlist,2024-05-08T17:02:24Z,If I Needed Someone - Remastered 2009,3WrFJ7ztbogyGnTHbHJFl2,The Beatles,Rubber Soul (Remastered 2009),album,1965-12-03,142266,2.37,53,False,"classic rock, psychedelic rock",7C6hdDIz90Uf5YmdZnYbJJ,https://open.spotify.com/track/7C6hdDIz90Uf5YmdZnYbJJ,
Elise’s Playlist,2024-05-08T17:02:24Z,Run For Your Life - Remastered 2009,3WrFJ7ztbogyGnTHbHJFl2,The Beatles,Rubber Soul (Remastered 2009),album,1965-12-03,141093,2.35,53,False,"classic rock, psychedelic rock",4gUYV3ktbaOeAK5KrXMWV5,https://open.spotify.com/track/4gUYV3ktbaOeAK5KrXMWV5,
Elise’s Playlist,2024-05-08T17:02:33Z,Help! - Remastered 2009,3WrFJ7ztbogyGnTHbHJFl2,The Beatles,Help! (Remastered),album,1965-08-06,139560,2.33,69,False,"classic rock, psychedelic rock",7DD7eSuYSC5xk2ArU62esN,https://open.spotify.com/track/7DD7eSuYSC5xk2ArU62esN,
Elise’s Playlist,2024-05-08T17:02:33Z,The Night Before - Remastered 2009,3WrFJ7ztbogyGnTHbHJFl2,The Beatles,Help! (Remastered),album,1965-08-06,154933,2.58,54,False,"classic rock, psychedelic rock",5xcfepnz1v7a83T8An9gjw,https://open.spotify.com/track/5xcfepnz1v7a83T8An9gjw,
Elise’s Playlist,2024-05-08T17:02:33Z,You've Got To Hide Your Love Away - Remastered 2009,3WrFJ7ztbogyGnTHbHJFl2,The Beatles,Help! (Remastered),album,1965-08-06,129119,2.15,64,False,"classic rock, psychedelic rock",4F1AgKpuFRMLEgtPETVwZk,https://open.spotify.com/track/4F1AgKpuFRMLEgtPETVwZk,
Elise’s Playlist,2024-05-08T17:02:33Z,I Need You - Remastered 2009,3WrFJ7ztbogyGnTHbHJFl2,The Beatles,Help! (Remastered),album,1965-08-06,148786,2.48,54,False,"classic rock, psychedelic rock",5EzvwjFwdP5Kfl5AZAemzu,https://open.spotify.com/track/5EzvwjFwdP5Kfl5AZAemzu,
Elise’s Playlist,2024-05-08T17:02:33Z,Another Girl - Remastered 2009,3WrFJ7ztbogyGnTHbHJFl2,The Beatles,Help! (Remastered),album,1965-08-06,125360,2.09,49,False,"classic rock, psychedelic rock",7hefVXaGsFPesbK6fKwS6F,https://open.spotify.com/track/7hefVXaGsFPesbK6fKwS6F,
Elise’s Playlist,2024-05-08T17:02:33Z,You're Going To Lose That Girl - Remastered 2009,3WrFJ7ztbogyGnTHbHJFl2,The Beatles,Help! (Remastered),album,1965-08-06,138666,2.31,54,False,"classic rock, psychedelic rock",70HNt0eoBVqr4ss68U8x3B,https://open.spotify.com/track/70HNt0eoBVqr4ss68U8x3B,
Elise’s Playlist,2024-05-08T17:02:33Z,Ticket To Ride - Remastered 2009,3WrFJ7ztbogyGnTHbHJFl2,The Beatles,Help! (Remastered),album,1965-08-06,189680,3.16,66,False,"classic rock, psychedelic rock",7CZiDzGVjUssMSOXrDNYHL,https://open.spotify.com/track/7CZiDzGVjUssMSOXrDNYHL,
Elise’s Playlist,2024-05-08T17:02:33Z,Act Naturally - Remastered 2009,3WrFJ7ztbogyGnTHbHJFl2,The Beatles,Help! (Remastered),album,1965-08-06,150373,2.51,49,False,"classic rock, psychedelic rock",0IxxqsYBcCHEQ1HqLYJnwx,https://open.spotify.com/track/0IxxqsYBcCHEQ1HqLYJnwx,
Elise’s Playlist,2024-05-08T17:02:33Z,It's Only Love - Remastered 2009,3WrFJ7ztbogyGnTHbHJFl2,The Beatles,Help! (Remastered),album,1965-08-06,116480,1.94,53,False,"classic rock, psychedelic rock",2ue1KRstSKHF8jQkIJZiNC,https://open.spotify.com/track/2ue1KRstSKHF8jQkIJZiNC,
Elise’s Playlist,2024-05-08T17:02:33Z,You Like Me Too Much - Remastered 2009,3WrFJ7ztbogyGnTHbHJFl2,The Beatles,Help! (Remastered),album,1965-08-06,156866,2.61,48,False,"classic rock, psychedelic rock",0y1LLH0NiwOD5tM3aNMXTr,https://open.spotify.com/track/0y1LLH0NiwOD5tM3aNMXTr,
